State,County,Agency Name,Ori,Division Name,Region Name,Region Description,Agency Type Name,NIBRS,NIBRS Start Date,Latitude,Longitude
Texas,NOLAN,Nolan County Sheriff's Office,TX1770000,West South Central,South,Region III,County,TRUE,2019-01-01T00:00:00.000Z,32.470993,-100.40895
Texas,NOLAN,Roscoe Police Department,TX1770200,West South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,32.312338,-100.418108
Texas,NOLAN,Sweetwater Police Department,TX1770300,West South Central,South,Region III,City,FALSE,2017-04-01T00:00:00.000Z,32.312338,-100.418108
Texas,NOLAN,Texas State Technical College: West Texas,TX1770400,West South Central,South,Region III,University or College,TRUE,2021-01-01T00:00:00.000Z,32.312338,-100.418108
Texas,NUECES,Nueces County Sheriff's Office,TX1780000,West South Central,South,Region III,County,TRUE,2021-01-01T00:00:00.000Z,27.738129,-97.518441
Texas,NUECES,Bishop Police Department,TX1780100,West South Central,South,Region III,City,FALSE,,27.738129,-97.518441
Texas,NUECES,Corpus Christi Police Department,TX1780200,West South Central,South,Region III,City,TRUE,2019-05-01T00:00:00.000Z,27.793016,-97.394035
Texas,NUECES,Robstown Police Department,TX1780300,West South Central,South,Region III,City,TRUE,2021-03-01T00:00:00.000Z,27.738129,-97.518441
Texas,NUECES,Port Aransas Police Department,TX1780500,West South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,27.738129,-97.518441
Texas,NUECES,Texas A&M University: Corpus Christi,TX1781500,West South Central,South,Region III,University or College,FALSE,,27.738129,-97.518441
Texas,NUECES,Independent School District: Corpus Christi,TX1781600,West South Central,South,Region III,Other,FALSE,,27.7938,-97.457306
Texas,NUECES,Driscoll Police Department,TX1781700,West South Central,South,Region III,City,FALSE,2019-07-01T00:00:00.000Z,27.738129,-97.518441
Texas,OCHILTREE,Ochiltree County Sheriff's Office,TX1790000,West South Central,South,Region III,County,TRUE,2019-01-01T00:00:00.000Z,36.278744,-100.815864
Texas,OCHILTREE,Perryton Police Department,TX1790100,West South Central,South,Region III,City,TRUE,2016-11-01T00:00:00.000Z,36.278744,-100.815864
Texas,OLDHAM,Oldham County Sheriff's Office,TX1800000,West South Central,South,Region III,County,TRUE,2020-01-01T00:00:00.000Z,35.401921,-102.59762
Texas,ORANGE,Orange County Sheriff's Office,TX1810000,West South Central,South,Region III,County,TRUE,2019-02-01T00:00:00.000Z,30.120918,-93.893358
Texas,ORANGE,Bridge City Police Department,TX1810100,West South Central,South,Region III,City,TRUE,2019-04-01T00:00:00.000Z,30.120918,-93.893358
Texas,ORANGE,Orange Police Department,TX1810200,West South Central,South,Region III,City,TRUE,2018-01-01T00:00:00.000Z,30.120918,-93.893358
Texas,ORANGE,Pinehurst Police Department,TX1810300,West South Central,South,Region III,City,TRUE,2019-02-01T00:00:00.000Z,30.104055,-93.77531
Texas,ORANGE,Vidor Police Department,TX1810400,West South Central,South,Region III,City,TRUE,2018-01-01T00:00:00.000Z,30.120918,-93.893358
Texas,ORANGE,West Orange Police Department,TX1810500,West South Central,South,Region III,City,TRUE,2019-12-01T00:00:00.000Z,30.084656,-93.761215
Texas,ORANGE,Rose City Police Department,TX1810800,West South Central,South,Region III,City,FALSE,,30.097921,-94.06103
Texas,PALO PINTO,Palo Pinto County Sheriff's Office,TX1820000,West South Central,South,Region III,County,TRUE,2019-11-01T00:00:00.000Z,32.75221,-98.317974
Texas,"PALO PINTO, PARKER",Mineral Wells Police Department,TX1820200,West South Central,South,Region III,City,TRUE,2018-01-01T00:00:00.000Z,32.810078,-98.11293
Texas,PANOLA,Panola County Sheriff's Office,TX1830000,West South Central,South,Region III,County,TRUE,2021-01-01T00:00:00.000Z,32.15494,-94.341286
Texas,PANOLA,Carthage Police Department,TX1830100,West South Central,South,Region III,City,TRUE,2018-07-01T00:00:00.000Z,32.163978,-94.305156
Texas,PANOLA,Panola College,TX1830400,West South Central,South,Region III,University or College,TRUE,2021-01-01T00:00:00.000Z,,
Texas,PARKER,Parker County Sheriff's Office,TX1840000,West South Central,South,Region III,County,TRUE,2015-01-01T00:00:00.000Z,32.75919,-97.787056
Texas,PARKER,Weatherford Police Department,TX1840100,West South Central,South,Region III,City,TRUE,2020-09-01T00:00:00.000Z,32.750786,-97.78597
Texas,PARKER,Springtown Police Department,TX1840300,West South Central,South,Region III,City,FALSE,,32.777096,-97.805905
Texas,PARKER,Hudson Oaks Police Department,TX1840400,West South Central,South,Region III,City,TRUE,2018-05-01T00:00:00.000Z,32.76851,-97.712
Texas,PARKER,Willow Park Police Department,TX1840500,West South Central,South,Region III,City,TRUE,2017-10-01T00:00:00.000Z,32.777096,-97.805905
Texas,"PARKER, TARRANT","Reno, Parker County",TX1840700,West South Central,South,Region III,City,FALSE,,,
Texas,PARMER,Parmer County Sheriff's Office,TX1850000,West South Central,South,Region III,County,TRUE,2021-01-01T00:00:00.000Z,34.532163,-102.784853
Texas,PARMER,Bovina Police Department,TX1850100,West South Central,South,Region III,City,TRUE,2018-05-01T00:00:00.000Z,34.532163,-102.784853
Texas,PARMER,Friona Police Department,TX1850200,West South Central,South,Region III,City,TRUE,2018-07-01T00:00:00.000Z,34.532163,-102.784853
Texas,PARMER,Farwell Police Department,TX1850300,West South Central,South,Region III,City,TRUE,2018-03-01T00:00:00.000Z,34.532163,-102.784853
Texas,PECOS,Pecos County Sheriff's Office,TX1860000,West South Central,South,Region III,County,FALSE,,30.770894,-102.71986
Texas,PECOS,Fort Stockton Police Department,TX1860100,West South Central,South,Region III,City,TRUE,2019-01-01T00:00:00.000Z,30.88566,-102.87917
Texas,POLK,Polk County Sheriff's Office,TX1870000,West South Central,South,Region III,County,TRUE,2011-07-01T00:00:00.000Z,30.723753,-94.932846
Texas,POLK,Livingston Police Department,TX1870200,West South Central,South,Region III,City,TRUE,2017-08-01T00:00:00.000Z,30.711037,-94.93487
Texas,POLK,Corrigan Police Department,TX1870400,West South Central,South,Region III,City,TRUE,2017-07-01T00:00:00.000Z,30.998257,-94.82628
Texas,POLK,Onalaska Police Department,TX1870800,West South Central,South,Region III,City,TRUE,2018-07-01T00:00:00.000Z,30.784553,-94.837338
Texas,POTTER,Potter County Sheriff's Office,TX1880000,West South Central,South,Region III,County,TRUE,2018-01-01T00:00:00.000Z,35.398675,-101.893804
Texas,"POTTER, RANDALL",Amarillo Police Department,TX1880100,West South Central,South,Region III,City,TRUE,1999-10-01T00:00:00.000Z,35.398675,-101.893804
Texas,POTTER,Amarillo College,TX1880200,West South Central,South,Region III,University or College,TRUE,2019-07-01T00:00:00.000Z,35.398675,-101.893804
Texas,POTTER,Amarillo International Airport,TX1880600,West South Central,South,Region III,Other,TRUE,2021-01-01T00:00:00.000Z,35.21533,-101.70396
Texas,PRESIDIO,Presidio County Sheriff's Office,TX1890000,West South Central,South,Region III,County,TRUE,2018-10-01T00:00:00.000Z,30.005891,-104.261619
Texas,PRESIDIO,Marfa Police Department,TX1890100,West South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,30.005891,-104.261619
Texas,PRESIDIO,Presidio Police Department,TX1890600,West South Central,South,Region III,City,FALSE,,30.005891,-104.261619
Texas,RAINS,Rains County Sheriff's Office,TX1900000,West South Central,South,Region III,County,TRUE,2020-08-01T00:00:00.000Z,32.87058,-95.79544
Texas,RAINS,Emory,TX1900600,West South Central,South,Region III,City,TRUE,2019-06-01T00:00:00.000Z,,
Texas,RANDALL,Randall County Sheriff's Office,TX1910000,West South Central,South,Region III,County,TRUE,2021-01-01T00:00:00.000Z,35.119816,-101.86604
Texas,RANDALL,Canyon Police Department,TX1910100,West South Central,South,Region III,City,TRUE,2016-09-01T00:00:00.000Z,34.98086,-101.92753
Texas,RANDALL,West Texas A&M University,TX1910300,West South Central,South,Region III,University or College,TRUE,2018-01-01T00:00:00.000Z,34.962529,-101.895547
Texas,REAGAN,Reagan County Sheriff's Office,TX1920000,West South Central,South,Region III,County,TRUE,2018-01-01T00:00:00.000Z,31.372895,-101.513901
Texas,REAL,Real County Sheriff's Office,TX1930000,West South Central,South,Region III,County,TRUE,2018-01-01T00:00:00.000Z,29.82303,-99.805303
Texas,RED RIVER,Red River County Sheriff's Office,TX1940000,West South Central,South,Region III,County,TRUE,2019-07-01T00:00:00.000Z,33.61365,-95.05185
Texas,RED RIVER,Clarksville Police Department,TX1940100,West South Central,South,Region III,City,TRUE,2021-04-01T00:00:00.000Z,33.610325,-95.05523
Texas,RED RIVER,Bogata Police Department,TX1940300,West South Central,South,Region III,City,TRUE,2020-03-01T00:00:00.000Z,33.619625,-95.048429
Texas,REEVES,Reeves County Sheriff's Office,TX1950000,West South Central,South,Region III,County,FALSE,,31.308366,-103.712706
Texas,REEVES,Pecos Police Department,TX1950200,West South Central,South,Region III,City,TRUE,2019-01-01T00:00:00.000Z,31.308366,-103.712706
Texas,REEVES,Independent School District:,TX1950700,West South Central,South,Region III,Other,TRUE,2021-01-01T00:00:00.000Z,,
